Time,Strain(%),Stress(MPa),Temp(C),SR(%/s),Si(%),Fe(%),Cu(%),Mn(%),Mg(%),Cr(%),Zn(%),Ti(%)
16.77371236033379,0.00148810736824115,95.29380119464321,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
17.145085529804387,0.0015190551323637,96.55738871099868,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
17.45683003378199,0.0015450338410285,97.81489501960553,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
17.76857453775959,0.0015710125496933,99.07240132821202,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
18.06104243865539,0.00159538487476795,100.31790380343452,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
18.35351033955119,0.0016197571998426,101.56340627865725,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
18.677311492477187,0.0016467406292531,102.78521782238975,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
19.001112645403182,0.0016737240586636,104.00702936612169,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
19.226257466502584,0.00169248612708855,105.22498418082468,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
19.451402287601987,0.0017112481955135,106.44293899552758,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
19.78223448770939,0.0017388175455224498,107.6510643565176,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
20.113066687816787,0.0017663868955314,108.85918971750829,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
20.428045423603187,0.0017926351235135998,110.04235122450727,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
20.743024159389588,0.0018188833514958,111.22551273150623,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
21.036273829702786,0.0018433208240219,112.38429953882473,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
21.329523500015988,0.001867758296548,113.54308634614276,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
21.663080238265188,0.0018955546914020999,114.71145837134077,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
21.996636976514388,0.0019233510862562,115.8798303965393,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
22.33168806785879,0.0019512720105349,117.04227957368529,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
22.66673915920319,0.0019791929348136,118.20472875083067,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
22.99208917048679,0.0020063054357539,119.36306766138716,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
23.31743918177039,0.0020334179366942,120.52140657194366,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
23.717620188416987,0.00206676635391475,121.65667632093667,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
24.117801195063585,0.0021001147711353,122.79194606992982,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
24.431801187411587,0.0021262814371643003,123.90507701263084,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
24.745801179759592,0.0021524481031933,125.0182079553317,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
25.08194731012619,0.00218046028072385,126.10059282601019,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
25.41809344049279,0.0022084724582544,127.18297769668922,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
25.67522605635419,0.00222990017624285,128.26908496549672,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
25.93235867221559,0.0022513278942313,129.35519223430418,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
26.22753332179679,0.0022759257816964,130.4517786160412,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
26.52270797137799,0.0023005236691615,131.548364997778,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
26.855882174577587,0.0023282881860948,132.6064154259455,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
27.189056377777188,0.0023560527030281,133.66446585411285,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
27.51010501395539,0.00238280675604295,134.70986501383334,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
27.83115365013359,0.0024095608090578,135.75526417355306,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
28.12596375147539,0.00243412831750295,136.80032061512003,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
28.42077385281719,0.0024586958259481,137.8453770566884,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
28.694273379713387,0.00248148745318945,138.88652847333088,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
28.967772906609586,0.0025042790804308,139.9276798899741,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
29.250818417083188,0.0025278662063036,140.98590875876258,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
29.53386392755679,0.0025514533321764,142.0441376275499,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
29.845528082825993,0.0025774253451155,143.07476597246742,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
30.157192238095192,0.0026033973580546,144.105394317385,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
30.47447491440839,0.0026298375810807004,145.07111268611203,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
30.79175759072159,0.0026562778041068,146.03683105483893,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
31.094387240363986,0.0026814969415769998,147.0172516867944,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
31.397016890006384,0.0027067160790472,147.99767231875006,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
31.709906014892386,0.0027327901727876996,148.96766064031107,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
32.02279513977839,0.0027588642665282,149.93764896187204,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
32.33116831718399,0.002784562031312,150.90762412915655,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
32.63954149458959,0.0028102597960958,151.8775992964414,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
32.945212406598586,0.00283573237209655,152.8290962241094,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
33.250883318607585,0.0028612049480973,153.7805931517767,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
33.53885649459359,0.0028852027127628,154.7106442636367,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
33.826829670579585,0.0029092004774283,155.64069537549653,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
34.18472394449098,0.0029390250002542502,156.54773553505456,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
34.54261821840239,0.0029688495230802,157.4547756946131,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
34.844697442600186,0.00299402279176335,158.3940935812411,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
35.14677666679798,0.0030191960604465,159.3334114678687,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
35.45276378675878,0.0030446949871098996,160.2349399537817,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
35.758750906719584,0.0030701939137733,161.13646843969568,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
36.04677874844698,0.0030941962339172497,162.03257632308615,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
36.33480659017439,0.0031181985540612,162.9286842064755,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
36.68904914385299,0.00314771876686775,163.7711149602965,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
37.04329169753159,0.0031772389796743,164.61354571411707,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
37.40826564058679,0.0032076534749289,165.46424031649656,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
37.77323958364199,0.0032380679701835,166.31493491887716,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
38.11546693498319,0.0032665869161286,167.14968269347818,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
38.45769428632439,0.0032951058620737,167.9844304680791,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
38.817638089368586,0.00332510117899405,168.8201103455021,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
39.17758189241279,0.0033550964959144,169.65579022292474,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
39.55793722061759,0.0033867927732648,170.42298111240774,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
39.93829254882239,0.0034184890506152,171.19017200189097,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
40.30765724595659,0.00344926944204305,171.97469348390848,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
40.67702194309079,0.0034800498334709,172.75921496592608,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
41.06889827455979,0.00351270619442665,173.51510053317358,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
41.46077460602879,0.0035453625553824,174.27098610042117,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
41.84259728979299,0.0035771811123627498,175.01354087280666,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
42.22441997355719,0.0036089996693431,175.75609564519152,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
42.64264601026919,0.0036438518390691,176.443250268422,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
43.06087204698119,0.0036787040087951,177.13040489165343,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
43.55047342994279,0.0037195041240419002,177.77136650936444,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
44.04007481290439,0.0037603042392887,178.41232812707398,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
44.51216404352639,0.0037996450085072,179.01991817925048,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
44.98425327414839,0.0038389857777257,179.62750823142747,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
45.52335266790179,0.0038839107272051502,180.21141294427045,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
46.06245206165519,0.0039288356766846,180.7953176571143,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
46.72531502285159,0.0039840742567843,181.31976214858082,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
47.38817798404799,0.004039312836884,181.84420664004645,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
48.03882422736778,0.00409353335716065,182.31896804859196,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
48.68947047068758,0.0041477538774373,182.79372945713834,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
49.33087853567759,0.0042012045495197995,183.22568795394383,200.0,8.333333333333333e-05,0.67,0.28,0.23,0.05,0.9,0.05,0.03,0.02
