Time,Strain(%),Stress(MPa),Temp(C),SR(%/s),Si(%),Fe(%),Cu(%),Mn(%),Mg(%),Cr(%),Zn(%),Ti(%)
9.6905723949246,0.0009125535467212501,53.1635112368256,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
9.833846552840548,0.0009244930598809125,53.471162750708515,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
9.977120710756498,0.000936432573040575,53.77881426459147,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
10.120394868672449,0.0009483720862002375,54.086465778474306,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
10.2636690265884,0.0009603115993599,54.394117292357336,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
10.39215417357975,0.0009710186949425125,54.691663090652966,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
10.5206393205711,0.000981725790525125,54.989208888948525,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
10.64912446756245,0.0009924328861077377,55.286754687244226,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
10.7776096145538,0.00100313998169035,55.584300485539735,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
10.90609476154515,0.0010138470772729623,55.88184628383535,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
11.0345799085365,0.001024554172855575,56.179392082131045,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
11.16306505552785,0.0010352612684381875,56.47693788042659,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
11.2915502025192,0.0010459683640208,56.77448367872195,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
11.4299208328782,0.00105749924988405,57.06134156206497,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
11.5682914632372,0.0010690301357473,57.34819944540821,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
11.7066620935962,0.00108056102161055,57.635057328751216,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
11.8450327239552,0.0010920919074738,57.921915212094135,300.0,8.333333333333333e-05,0.61,0.15,0.17,0.02,0.88,0.05,0.01,0.01
