Time (s),Displacement (in),Load (lbs),Gauge Strain (in/in),Hybrid Strain (in/in),Engineering Stress (psi),Temp (C),Angle (deg)
96.512,0.01782,356.89745,0.00101,0.00101,7329.17103,412.78,0.0
98.945,0.01802,364.23354,0.00111,0.00111,7479.82395,412.78,0.0
101.261,0.01821,370.61606,0.00121,0.00121,7610.89369,412.78,0.0
103.483,0.0184,376.81768,0.00131,0.00131,7738.24875,412.78,0.0
105.716,0.01858,382.51763,0.00141,0.00141,7855.30182,412.78,0.0
107.884,0.01877,388.13974,0.00151,0.00151,7970.75648,412.78,0.0
109.92,0.01893,392.87209,0.00161,0.00161,8067.93869,412.78,0.0
111.915,0.0191,397.57214,0.00171,0.00171,8164.45807,412.78,0.0
113.902,0.01927,402.07315,0.00181,0.00181,8256.88985,412.78,0.0
115.869,0.01943,406.45094,0.00191,0.00191,8346.79151,412.78,0.0
117.82,0.01959,410.64714,0.00201,0.00201,8432.96354,412.78,0.0
119.716,0.01975,414.90564,0.00211,0.00211,8520.41529,412.78,0.0
121.617,0.01991,418.73755,0.00221,0.00221,8599.10649,412.78,0.0
123.624,0.02008,422.82406,0.00231,0.00231,8683.02614,412.78,0.0
125.552,0.02024,426.73199,0.00241,0.00241,8763.27868,412.78,0.0
127.385,0.02039,430.3297,0.00251,0.00251,8837.16026,412.78,0.0
129.023,0.02053,432.78116,0.00261,0.00261,8887.50331,412.78,0.0
130.917,0.02068,437.15322,0.00271,0.00271,8977.28711,412.78,0.0
132.673,0.02083,439.71039,0.00281,0.00281,9029.80066,412.78,0.0
134.523,0.02098,442.15138,0.00291,0.00291,9079.92793,412.78,0.0
136.455,0.02115,446.20954,0.00301,0.00301,9163.26553,412.78,0.0
138.226,0.02129,449.20574,0.00311,0.00311,9224.79525,412.78,0.0
139.901,0.02143,451.52579,0.00321,0.00321,9272.43886,412.78,0.0
141.677,0.02158,455.10566,0.00331,0.00331,9345.95473,412.78,0.0
143.375,0.02172,457.81819,0.00341,0.00341,9401.65846,412.78,0.0
145.667,0.02191,462.04765,0.00351,0.00351,9488.51378,412.78,0.0
147.475,0.02206,463.76237,0.00361,0.00361,9523.72642,412.78,0.0
148.894,0.02218,465.4402,0.00371,0.00371,9558.18217,412.78,0.0
150.635,0.02233,469.51722,0.00381,0.00381,9641.90707,412.78,0.0
152.227,0.02246,472.36548,0.00391,0.00391,9700.39819,412.78,0.0
153.766,0.02259,474.52049,0.00401,0.00401,9744.65355,412.78,0.0
155.457,0.02273,477.58181,0.00411,0.00411,9807.51998,412.78,0.0
157.105,0.02287,479.5918,0.00421,0.00421,9848.79651,412.78,0.0
159.123,0.02304,482.55576,0.00431,0.00431,9909.6634,412.78,0.0
161.511,0.02323,486.62993,0.00441,0.00441,9993.32965,412.78,0.0
163.077,0.02336,487.07965,0.00451,0.00451,10002.56602,412.78,0.0
164.545,0.02349,489.51962,0.00461,0.00461,10052.67282,412.78,0.0
166.223,0.02363,493.02408,0.00471,0.00471,10124.63951,412.78,0.0
167.729,0.02375,495.02821,0.00481,0.00481,10165.79543,412.78,0.0
169.275,0.02388,497.52421,0.00491,0.00491,10217.05304,412.78,0.0
171.024,0.02403,500.68202,0.00501,0.00501,10281.9013,412.78,0.0
172.605,0.02416,502.27078,0.00511,0.00511,10314.52793,412.78,0.0
174.225,0.02429,504.23698,0.00521,0.00521,10354.90483,412.78,0.0
176.226,0.02446,507.39654,0.00531,0.00531,10419.7885,412.78,0.0
178.876,0.02468,510.55133,0.00541,0.00541,10484.57479,412.78,0.0
180.24,0.0248,510.39079,0.00551,0.00551,10481.27838,412.78,0.0
181.688,0.02492,512.96978,0.00561,0.00561,10534.24007,412.78,0.0
183.261,0.02505,515.80827,0.00571,0.00571,10592.53092,412.78,0.0
184.798,0.02518,518.04807,0.00581,0.00581,10638.52688,412.78,0.0
186.383,0.02531,520.07305,0.00591,0.00591,10680.11103,412.78,0.0
188.01,0.02544,522.82894,0.00601,0.00601,10736.70553,412.78,0.0
189.588,0.02557,526.11682,0.00611,0.00611,10804.225,412.78,0.0
191.17,0.02571,526.54514,0.00621,0.00621,10813.02097,412.78,0.0
192.869,0.02585,530.31772,0.00631,0.00631,10890.49385,412.78,0.0
194.683,0.026,531.27047,0.00641,0.00641,10910.05877,412.78,0.0
196.938,0.02619,534.58733,0.00651,0.00651,10978.17356,412.78,0.0
198.615,0.02633,534.85605,0.00661,0.00661,10983.69192,412.78,0.0
200.124,0.02645,536.88784,0.00671,0.00671,11025.41661,412.78,0.0
201.767,0.02659,539.41024,0.00681,0.00681,11077.21532,412.78,0.0
203.312,0.02672,541.63764,0.00691,0.00691,11122.95678,412.78,0.0
204.924,0.02685,543.91174,0.00701,0.00701,11169.65761,412.78,0.0
206.505,0.02698,545.79973,0.00711,0.00711,11208.42891,412.78,0.0
208.271,0.02713,549.23219,0.00721,0.00721,11278.91726,412.78,0.0
210.004,0.02727,550.86962,0.00731,0.00731,11312.5431,412.78,0.0
211.715,0.02742,552.34318,0.00741,0.00741,11342.80392,412.78,0.0
214.014,0.02761,554.55274,0.00751,0.00751,11388.17911,412.78,0.0
215.924,0.02777,555.37025,0.00761,0.00761,11404.96658,412.78,0.0
217.29,0.02788,556.5045,0.00771,0.00771,11428.25946,412.78,0.0
218.842,0.02801,558.77065,0.00781,0.00781,11474.79653,412.78,0.0
220.275,0.02813,560.46259,0.00791,0.00791,11509.5422,412.78,0.0
221.736,0.02825,562.6138,0.00801,0.00801,11553.719,412.78,0.0
223.308,0.02838,565.20948,0.00811,0.00811,11607.02373,412.78,0.0
224.754,0.0285,566.91119,0.00821,0.00821,11641.96968,412.78,0.0
226.31,0.02863,568.90286,0.00831,0.00831,11682.86998,412.78,0.0
227.841,0.02876,571.1218,0.00841,0.00841,11728.43771,412.78,0.0
229.39,0.02889,572.39887,0.00851,0.00851,11754.66295,412.78,0.0
230.752,0.029,571.36703,0.00861,0.00861,11733.47362,412.78,0.0
232.238,0.02913,573.15441,0.00871,0.00871,11770.17899,412.78,0.0
234.309,0.0293,579.22744,0.00881,0.00881,11894.89382,412.78,0.0
237.884,0.0296,579.33732,0.00891,0.00891,11897.15008,412.78,0.0
239.295,0.02972,579.93046,0.00901,0.00901,11909.32987,412.78,0.0
240.635,0.02983,580.96949,0.00911,0.00911,11930.66748,412.78,0.0
242.058,0.02995,582.98283,0.00921,0.00921,11972.01372,412.78,0.0
243.526,0.03007,584.97653,0.00931,0.00931,12012.95496,412.78,0.0
244.976,0.03019,586.71929,0.00941,0.00941,12048.74411,412.78,0.0
246.522,0.03032,588.39263,0.00951,0.00951,12083.10802,412.78,0.0
247.926,0.03044,590.4372,0.00961,0.00961,12125.09496,412.78,0.0
249.448,0.03056,592.70154,0.00971,0.00971,12171.5944,412.78,0.0
251.079,0.0307,594.86549,0.00981,0.00981,12216.03345,412.78,0.0
252.873,0.03085,597.75162,0.00991,0.00991,12275.30138,412.78,0.0
254.156,0.03096,596.27098,0.01001,0.01001,12244.8956,412.78,0.0
255.536,0.03107,597.69678,0.01011,0.01011,12274.17602,412.78,0.0
257.057,0.0312,598.27686,0.01021,0.01021,12286.08803,412.78,0.0
258.561,0.03132,600.83198,0.01031,0.01031,12338.55952,412.78,0.0
260.659,0.0315,607.47158,0.01041,0.01041,12474.90862,412.78,0.0
262.488,0.03165,605.36136,0.01051,0.01051,12431.57391,412.78,0.0
264.563,0.03182,606.18244,0.01061,0.01061,12448.43551,412.78,0.0
266.154,0.03196,606.96077,0.01071,0.01071,12464.41963,412.78,0.0
267.561,0.03207,608.5897,0.01081,0.01081,12497.87064,412.78,0.0
269.019,0.03219,610.41474,0.01091,0.01091,12535.34949,412.78,0.0
270.498,0.03232,612.06979,0.01101,0.01101,12569.33717,412.78,0.0
272.023,0.03244,612.55262,0.01111,0.01111,12579.25186,412.78,0.0
273.558,0.03257,614.73808,0.01121,0.01121,12624.13242,412.78,0.0
277.813,0.03293,620.57719,0.01131,0.01131,12744.04261,412.78,0.0
280.039,0.03311,623.58384,0.01142,0.01142,12805.78699,412.78,0.0
281.843,0.03326,623.76035,0.01152,0.01152,12809.41205,412.78,0.0
284.026,0.03344,626.95345,0.01162,0.01162,12874.9851,412.78,0.0
285.278,0.03355,624.58906,0.01172,0.01172,12826.42968,412.78,0.0
286.596,0.03366,625.57117,0.01182,0.01182,12846.59877,412.78,0.0
288.016,0.03378,628.33529,0.01192,0.01192,12903.36147,412.78,0.0
289.356,0.03389,626.48358,0.01202,0.01202,12865.33598,412.78,0.0
290.773,0.03401,630.16697,0.01212,0.01212,12940.97642,412.78,0.0
292.521,0.03415,634.45145,0.01222,0.01222,13028.96264,412.78,0.0
293.531,0.03424,630.51614,0.01232,0.01232,12948.14687,412.78,0.0
294.663,0.03433,630.97383,0.01242,0.01242,12957.5459,412.78,0.0
295.981,0.03444,632.3442,0.01252,0.01252,12985.68768,412.78,0.0
297.232,0.03454,633.06852,0.01262,0.01262,13000.56193,412.78,0.0
298.541,0.03465,634.40315,0.01272,0.01272,13027.97007,412.78,0.0
299.828,0.03476,634.44701,0.01282,0.01282,13028.8708,412.78,0.0
300.963,0.03485,633.1447,0.01292,0.01292,13002.12659,412.78,0.0
302.829,0.03501,640.31613,0.01302,0.01302,13149.39844,412.78,0.0
304.579,0.03516,644.9964,0.01312,0.01312,13245.51116,412.78,0.0
306.274,0.0353,647.6401,0.01322,0.01322,13299.80183,412.78,0.0
307.511,0.0354,646.01446,0.01332,0.01332,13266.41721,412.78,0.0
309.196,0.03554,648.3047,0.01342,0.01342,13313.44891,412.78,0.0
310.901,0.03568,650.51569,0.01352,0.01352,13358.85398,412.78,0.0
312.449,0.03581,651.26585,0.01362,0.01362,13374.25937,412.78,0.0
313.994,0.03594,652.43007,0.01372,0.01372,13398.16748,412.78,0.0
315.683,0.03608,653.08441,0.01382,0.01382,13411.60432,412.78,0.0
318.327,0.0363,654.95709,0.01392,0.01392,13450.06136,412.78,0.0
320.055,0.03645,657.05265,0.01402,0.01402,13493.09509,412.78,0.0
321.254,0.03655,656.50232,0.01412,0.01412,13481.7939,412.78,0.0
322.788,0.03667,659.64235,0.01422,0.01422,13546.27699,412.78,0.0
324.207,0.03679,661.36206,0.01432,0.01432,13581.59254,412.78,0.0
324.924,0.03685,651.35136,0.01442,0.01442,13376.01546,412.78,0.0
326.26,0.03696,656.08026,0.01452,0.01452,13473.12629,412.78,0.0
327.716,0.03708,658.88334,0.01462,0.01462,13530.69013,412.78,0.0
329.26,0.03721,661.90273,0.01472,0.01472,13592.69566,412.78,0.0
330.707,0.03733,663.62392,0.01482,0.01482,13628.04219,412.78,0.0
332.268,0.03746,665.23068,0.01492,0.01492,13661.0384,412.78,0.0
334.096,0.03762,655.22685,0.015,0.015,13455.60075,412.78,0.0
337.384,0.03789,665.23222,0.0151,0.0151,13661.06939,412.78,0.0
340.938,0.03819,672.1373,0.0152,0.0152,13802.87045,412.78,0.0
342.479,0.03832,671.48279,0.0153,0.0153,13789.4303,412.78,0.0
344.053,0.03844,673.36777,0.0154,0.0154,13828.13963,412.78,0.0
345.368,0.03856,673.26969,0.0155,0.0155,13826.12571,412.78,0.0
346.537,0.03865,671.13779,0.0156,0.0156,13782.34506,412.78,0.0
348.198,0.03879,676.11092,0.0157,0.0157,13884.47188,412.78,0.0
349.66,0.03891,677.62283,0.0158,0.0158,13915.52057,412.78,0.0
351.04,0.03903,678.59781,0.0159,0.0159,13935.54248,412.78,0.0
352.52,0.03915,680.14337,0.016,0.016,13967.28166,412.78,0.0
353.833,0.03926,679.74836,0.0161,0.0161,13959.16954,412.78,0.0
355.688,0.03941,684.94252,0.0162,0.0162,14065.83653,412.78,0.0
356.571,0.03949,678.68255,0.0163,0.0163,13937.28308,412.78,0.0
358.071,0.03961,682.60688,0.0164,0.0164,14017.87202,412.78,0.0
359.673,0.03975,683.38093,0.0165,0.0165,14033.76761,412.78,0.0
361.071,0.03986,684.68736,0.0166,0.0166,14060.59591,412.78,0.0
362.6,0.03999,686.81881,0.0167,0.0167,14104.36771,412.78,0.0
364.197,0.04012,688.15669,0.0168,0.0168,14131.84114,412.78,0.0
365.863,0.04026,686.57425,0.0169,0.0169,14099.34508,412.78,0.0
368.81,0.04051,689.54841,0.017,0.017,14160.42111,412.78,0.0
371.51,0.04073,698.78539,0.0171,0.0171,14350.11034,412.78,0.0
373.994,0.04094,702.24281,0.0172,0.0172,14421.11102,412.78,0.0
375.083,0.04103,696.09119,0.0173,0.0173,14294.78284,412.78,0.0
376.484,0.04115,699.14779,0.0174,0.0174,14357.553,412.78,0.0
377.751,0.04125,699.03144,0.0175,0.0175,14355.16285,412.78,0.0
378.945,0.04135,698.28994,0.0176,0.0176,14339.93561,412.78,0.0
380.176,0.04146,697.59642,0.0177,0.0177,14325.69432,412.78,0.0
381.208,0.04154,695.40381,0.0178,0.0178,14280.66658,412.78,0.0
382.414,0.04164,694.58328,0.0179,0.0179,14263.81715,412.78,0.0
383.565,0.04174,693.06566,0.018,0.018,14232.65116,412.78,0.0
386.931,0.04202,698.06393,0.0181,0.0181,14335.29474,412.78,0.0
391.533,0.0424,704.22888,0.0182,0.0182,14461.89624,412.78,0.0
394.738,0.04267,708.74065,0.0183,0.0183,14554.54989,412.78,0.0
397.019,0.04286,715.2224,0.0184,0.0184,14687.6579,412.78,0.0
397.7,0.04292,706.05084,0.01851,0.01851,14499.31202,412.78,0.0
399.0,0.04303,709.21074,0.01861,0.01861,14564.20343,412.78,0.0
400.321,0.04313,710.12144,0.01871,0.01871,14582.90523,412.78,0.0
401.537,0.04324,709.79965,0.01881,0.01881,14576.29691,412.78,0.0
402.626,0.04333,708.27023,0.01891,0.01891,14544.8886,412.78,0.0
404.139,0.04345,713.30274,0.01901,0.01901,14648.23594,412.78,0.0
405.754,0.04359,718.08789,0.01911,0.01911,14746.50201,412.78,0.0
407.156,0.04371,719.57769,0.01921,0.01921,14777.09701,412.78,0.0
408.511,0.04382,719.68532,0.01931,0.01931,14779.3068,412.78,0.0
409.768,0.04392,719.90113,0.01941,0.01941,14783.73853,412.78,0.0
411.049,0.04403,721.02133,0.01951,0.01951,14806.7426,412.78,0.0
412.274,0.04413,720.27539,0.01961,0.01961,14791.42462,412.78,0.0
413.493,0.04423,719.16902,0.01971,0.01971,14768.70383,412.78,0.0
414.646,0.04433,717.91226,0.01981,0.01981,14742.89577,412.78,0.0
415.792,0.04442,716.474,0.01991,0.01991,14713.35973,412.78,0.0
417.106,0.04453,717.41873,0.02001,0.02001,14732.76087,412.78,0.0
418.451,0.04465,718.53229,0.02011,0.02011,14755.62884,412.78,0.0
420.702,0.04483,722.02688,0.02021,0.02021,14827.39303,412.78,0.0
423.507,0.04507,726.36773,0.02031,0.02031,14916.5356,412.78,0.0
425.389,0.04522,727.73799,0.02041,0.02041,14944.67516,412.78,0.0
426.972,0.04536,729.03887,0.02051,0.02051,14971.38949,412.78,0.0
430.921,0.04569,729.66336,0.02061,0.02061,14984.2133,412.78,0.0
433.456,0.0459,737.14127,0.02071,0.02071,15137.77921,412.78,0.0
434.412,0.04598,730.06989,0.02081,0.02081,14992.56222,412.78,0.0
435.562,0.04607,731.51402,0.02091,0.02091,15022.21887,412.78,0.0
436.885,0.04618,732.50327,0.02101,0.02101,15042.53402,412.78,0.0
438.131,0.04629,734.06908,0.02111,0.02111,15074.68926,412.78,0.0
439.552,0.0464,736.71646,0.02121,0.02121,15129.05517,412.78,0.0
440.903,0.04652,738.12091,0.02131,0.02131,15157.89629,412.78,0.0
442.17,0.04662,739.25654,0.02141,0.02141,15181.21683,412.78,0.0
443.506,0.04673,740.51099,0.02151,0.02151,15206.97842,412.78,0.0
444.821,0.04684,740.65561,0.02161,0.02161,15209.9484,412.78,0.0
445.999,0.04694,740.66533,0.02171,0.02171,15210.14758,412.78,0.0
447.241,0.04705,740.6673,0.02181,0.02181,15210.18852,412.78,0.0
448.427,0.04714,740.21609,0.02191,0.02191,15200.92227,412.78,0.0
449.651,0.04724,739.90566,0.02201,0.02201,15194.54744,412.78,0.0
450.787,0.04734,738.92673,0.02211,0.02211,15174.44474,412.78,0.0
452.058,0.04745,738.64188,0.02221,0.02221,15168.59441,412.78,0.0
453.388,0.04756,740.10967,0.02231,0.02231,15198.73684,412.78,0.0
454.745,0.04767,741.35556,0.02241,0.02241,15224.32249,412.78,0.0
456.084,0.04778,742.93855,0.02251,0.02251,15256.83071,412.78,0.0
457.993,0.04794,744.35288,0.02261,0.02261,15285.87433,412.78,0.0
461.193,0.04821,740.68272,0.02271,0.02271,15210.505,412.78,0.0
465.562,0.04857,747.06903,0.02281,0.02281,15341.65331,412.78,0.0
469.497,0.0489,756.20799,0.02291,0.02291,15529.32862,412.78,0.0
470.715,0.049,750.80708,0.02301,0.02301,15418.41689,412.78,0.0
472.052,0.04911,752.80484,0.02311,0.02311,15459.44224,412.78,0.0
473.435,0.04923,753.55463,0.02321,0.02321,15474.83988,412.78,0.0
474.71,0.04933,753.88888,0.02331,0.02331,15481.70381,412.78,0.0
476.048,0.04945,755.62604,0.02341,0.02341,15517.37788,412.78,0.0
477.376,0.04955,756.73746,0.02351,0.02351,15540.20158,412.78,0.0
478.66,0.04966,758.08094,0.02361,0.02361,15567.79119,412.78,0.0
479.949,0.04977,758.64581,0.02371,0.02371,15579.39115,412.78,0.0
481.219,0.04988,759.51355,0.02381,0.02381,15597.21103,412.78,0.0
482.501,0.04998,759.98451,0.02391,0.02391,15606.88228,412.78,0.0
483.75,0.05009,760.39143,0.02401,0.02401,15615.23895,412.78,0.0
485.036,0.05019,760.46811,0.02411,0.02411,15616.81357,412.78,0.0
486.276,0.0503,759.96333,0.02421,0.02421,15606.44741,412.78,0.0
487.516,0.0504,759.51695,0.02431,0.02431,15597.28075,412.78,0.0
488.789,0.05051,760.12782,0.02441,0.02441,15609.8257,412.78,0.0
490.024,0.05061,760.02908,0.02451,0.02451,15607.79851,412.78,0.0
491.261,0.05071,760.76185,0.02461,0.02461,15622.84648,412.78,0.0
492.585,0.05082,761.3321,0.02471,0.02471,15634.5571,412.78,0.0
493.889,0.05093,762.37602,0.02481,0.02481,15655.99429,412.78,0.0
495.19,0.05104,763.21417,0.02491,0.02491,15673.20668,412.78,0.0
496.581,0.05116,764.3184,0.02501,0.02501,15695.8821,412.78,0.0
498.942,0.05135,764.84826,0.02511,0.02511,15706.76391,412.78,0.0
501.557,0.05157,768.1727,0.02521,0.02521,15775.03362,412.78,0.0
503.029,0.05169,767.33323,0.02531,0.02531,15757.79468,412.78,0.0
504.559,0.05182,771.12935,0.02541,0.02541,15835.75113,412.78,0.0
505.92,0.05193,761.11185,0.02549,0.02549,15630.03352,412.78,0.0
508.789,0.05217,771.11299,0.02557,0.02557,15835.41474,412.78,0.0
511.099,0.05237,774.24945,0.02567,0.02567,15899.8248,412.78,0.0
512.695,0.0525,774.50906,0.02577,0.02577,15905.15616,412.78,0.0
514.062,0.05261,774.9578,0.02587,0.02587,15914.37151,412.78,0.0
515.413,0.05273,775.6067,0.02597,0.02597,15927.69659,412.78,0.0
516.703,0.05283,776.12114,0.02607,0.02607,15938.26082,412.78,0.0
517.997,0.05294,777.00561,0.02617,0.02617,15956.42484,412.78,0.0
519.295,0.05305,777.88438,0.02627,0.02627,15974.47046,412.78,0.0
520.618,0.05316,778.62999,0.02637,0.02637,15989.78179,412.78,0.0
521.954,0.05327,779.34294,0.02647,0.02647,16004.42366,412.78,0.0
523.168,0.05337,779.43444,0.02657,0.02657,16006.30258,412.78,0.0
524.437,0.05348,779.99789,0.02667,0.02667,16017.87267,412.78,0.0
525.683,0.05358,780.36479,0.02677,0.02677,16025.40827,412.78,0.0
526.901,0.05368,780.03411,0.02687,0.02687,16018.61737,412.78,0.0
528.148,0.05379,779.71419,0.02697,0.02697,16012.04668,412.78,0.0
529.419,0.05389,779.95376,0.02707,0.02707,16016.96751,412.78,0.0
530.627,0.05399,780.20228,0.02717,0.02717,16022.07092,412.78,0.0
531.893,0.0541,780.50201,0.02727,0.02727,16028.22555,412.78,0.0
533.182,0.05421,780.57945,0.02737,0.02737,16029.81566,412.78,0.0
534.515,0.05432,781.60904,0.02747,0.02747,16050.95962,412.78,0.0
535.837,0.05443,783.23978,0.02757,0.02757,16084.44825,412.78,0.0
537.171,0.05454,784.19697,0.02767,0.02767,16104.105,412.78,0.0
538.58,0.05466,784.8703,0.02777,0.02777,16117.93245,412.78,0.0
539.818,0.05476,784.87354,0.02787,0.02787,16117.99885,412.78,0.0
541.109,0.05487,785.86372,0.02797,0.02797,16138.33281,412.78,0.0
542.561,0.05499,788.4269,0.02807,0.02807,16190.96918,412.78,0.0
543.967,0.05511,789.09639,0.02817,0.02817,16204.71807,412.78,0.0
545.281,0.05521,788.91565,0.02827,0.02827,16201.0067,412.78,0.0
546.782,0.05534,789.14266,0.02837,0.02837,16205.66859,412.78,0.0
547.818,0.05543,783.35405,0.02847,0.02847,16086.79414,412.78,0.0
549.721,0.05558,785.1618,0.02857,0.02857,16123.91778,412.78,0.0
555.386,0.05606,795.16382,0.0286,0.0286,16329.31781,412.78,0.0
558.884,0.05635,805.16666,0.02865,0.02865,16534.73333,412.78,0.0
563.905,0.05677,803.12011,0.02875,0.02875,16492.70656,412.78,0.0
565.523,0.0569,804.5031,0.02885,0.02885,16521.10728,412.78,0.0
566.95,0.05702,802.32351,0.02895,0.02895,16476.34733,412.78,0.0
568.615,0.05716,795.84412,0.02905,0.02905,16343.28801,412.78,0.0
570.381,0.05731,798.06921,0.02915,0.02915,16388.98188,412.78,0.0
571.407,0.05739,795.68621,0.02925,0.02925,16340.04581,412.78,0.0
572.699,0.0575,797.96367,0.02935,0.02935,16386.81415,412.78,0.0
573.936,0.0576,798.73447,0.02945,0.02945,16402.64335,412.78,0.0
575.196,0.05771,798.83743,0.02955,0.02955,16404.75797,412.78,0.0
576.438,0.05781,799.47114,0.02965,0.02965,16417.7721,412.78,0.0
577.693,0.05791,799.68601,0.02975,0.02975,16422.18392,412.78,0.0
578.91,0.05802,799.70193,0.02985,0.02985,16422.51145,412.78,0.0
580.185,0.05812,800.4263,0.02995,0.02995,16437.38681,412.78,0.0
581.397,0.05822,799.94556,0.03005,0.03005,16427.51417,412.78,0.0
582.641,0.05833,800.44436,0.03015,0.03015,16437.7575,412.78,0.0
583.851,0.05843,800.59754,0.03025,0.03025,16440.90342,412.78,0.0
585.144,0.05854,801.14749,0.03035,0.03035,16452.19687,412.78,0.0
586.448,0.05864,802.4403,0.03045,0.03045,16478.74633,412.78,0.0
587.779,0.05876,803.55359,0.03055,0.03055,16501.60765,412.78,0.0
589.037,0.05886,803.47428,0.03065,0.03065,16499.97992,412.78,0.0
590.285,0.05896,802.68268,0.03075,0.03075,16483.72359,412.78,0.0
591.626,0.05908,804.69004,0.03085,0.03085,16524.9459,412.78,0.0
593.018,0.05919,806.57133,0.03095,0.03095,16563.57998,412.78,0.0
594.385,0.05931,808.50768,0.03105,0.03105,16603.34386,412.78,0.0
595.616,0.05941,808.92442,0.03115,0.03115,16611.90192,412.78,0.0
596.543,0.05949,805.98598,0.03125,0.03125,16551.55953,412.78,0.0
598.14,0.05962,811.77756,0.03135,0.03135,16670.49374,412.78,0.0
599.752,0.05975,816.3126,0.03145,0.03145,16763.62431,412.78,0.0
601.181,0.05987,816.27379,0.03155,0.03155,16762.8276,412.78,0.0
602.117,0.05995,806.27331,0.03158,0.03158,16557.45966,412.78,0.0
605.967,0.06027,807.72364,0.03168,0.03168,16587.24356,412.78,0.0
608.123,0.06045,814.91594,0.03178,0.03178,16734.94254,412.78,0.0
609.501,0.06057,815.13048,0.03188,0.03188,16739.34882,412.78,0.0
610.932,0.06069,816.65612,0.03198,0.03198,16770.67857,412.78,0.0
612.146,0.06079,816.51869,0.03208,0.03208,16767.85687,412.78,0.0
613.369,0.06089,817.14119,0.03218,0.03218,16780.64084,412.78,0.0
614.706,0.061,818.18675,0.03228,0.03228,16802.11123,412.78,0.0
615.919,0.0611,818.31464,0.03238,0.03238,16804.73818,412.78,0.0
617.198,0.06121,818.24768,0.03248,0.03248,16803.36274,412.78,0.0
618.452,0.06131,818.21409,0.03258,0.03258,16802.67336,412.78,0.0
619.716,0.06142,818.49603,0.03268,0.03268,16808.46283,412.78,0.0
620.958,0.06152,818.64422,0.03278,0.03278,16811.50584,412.78,0.0
622.283,0.06163,819.11738,0.03288,0.03288,16821.22245,412.78,0.0
623.546,0.06174,818.85174,0.03298,0.03298,16815.76827,412.78,0.0
624.663,0.06183,816.57879,0.03308,0.03308,16769.09067,412.78,0.0
626.067,0.06195,819.17287,0.03318,0.03318,16822.3622,412.78,0.0
627.482,0.06207,821.11909,0.03328,0.03328,16862.32968,412.78,0.0
628.852,0.06218,823.33809,0.03338,0.03338,16907.89852,412.78,0.0
630.311,0.0623,825.18574,0.03348,0.03348,16945.84101,412.78,0.0
631.635,0.06241,826.71286,0.03358,0.03358,16977.20175,412.78,0.0
632.926,0.06252,827.25507,0.03368,0.03368,16988.33696,412.78,0.0
634.157,0.06262,827.65496,0.03378,0.03378,16996.54867,412.78,0.0
635.353,0.06272,827.47642,0.03388,0.03388,16992.88267,412.78,0.0
636.693,0.06283,829.85602,0.03398,0.03398,17041.74902,412.78,0.0
638.158,0.06295,832.03824,0.03408,0.03408,17086.56319,412.78,0.0
639.325,0.06305,831.16859,0.03418,0.03418,17068.70458,412.78,0.0
640.479,0.06315,829.60728,0.03428,0.03428,17036.64119,412.78,0.0
641.715,0.06325,829.13724,0.03438,0.03438,17026.98875,412.78,0.0
642.681,0.06333,824.48278,0.03448,0.03448,16931.40607,412.78,0.0
643.787,0.06342,823.73672,0.03458,0.03458,16916.08477,412.78,0.0
645.045,0.06353,824.73344,0.03468,0.03468,16936.55263,412.78,0.0
646.231,0.06363,823.9595,0.03478,0.03478,16920.65925,412.78,0.0
647.468,0.06373,824.66406,0.03488,0.03488,16935.1285,412.78,0.0
648.799,0.06384,825.70633,0.03498,0.03498,16956.5325,412.78,0.0
650.22,0.06396,828.07439,0.03508,0.03508,17005.16205,412.78,0.0
651.928,0.0641,830.3086,0.03518,0.03518,17051.04294,412.78,0.0
654.506,0.06432,831.70624,0.03528,0.03528,17079.74463,412.78,0.0
656.476,0.06448,835.03156,0.03538,0.03538,17148.03315,412.78,0.0
658.021,0.06461,836.59463,0.03548,0.03548,17180.13196,412.78,0.0
659.604,0.06474,838.56385,0.03558,0.03558,17220.57193,412.78,0.0
660.979,0.06486,839.27889,0.03568,0.03568,17235.25585,412.78,0.0
662.433,0.06498,840.22912,0.03578,0.03578,17254.76875,412.78,0.0
665.343,0.06522,837.16736,0.03588,0.03588,17191.89348,412.78,0.0
671.385,0.06572,847.16982,0.03594,0.03594,17397.30236,412.78,0.0
675.098,0.06603,847.31592,0.03604,0.03604,17400.30221,412.78,0.0
675.421,0.06606,837.30792,0.03607,0.03607,17194.78046,412.78,0.0
677.012,0.06619,836.54128,0.03617,0.03617,17179.03647,412.78,0.0
678.581,0.06632,836.50852,0.03627,0.03627,17178.36369,412.78,0.0
679.873,0.06643,835.50906,0.03637,0.03637,17157.8394,412.78,0.0
681.168,0.06654,835.92827,0.03647,0.03647,17166.44836,412.78,0.0
682.605,0.06666,838.11473,0.03657,0.03657,17211.34884,412.78,0.0
683.894,0.06677,839.62269,0.03667,0.03667,17242.31564,412.78,0.0
685.204,0.06688,840.6682,0.03677,0.03677,17263.78603,412.78,0.0
686.546,0.06699,841.93379,0.03687,0.03687,17289.77557,412.78,0.0
687.89,0.0671,843.62441,0.03697,0.03697,17324.49468,412.78,0.0
689.153,0.0672,844.60553,0.03707,0.03707,17344.64275,412.78,0.0
690.508,0.06732,845.62826,0.03717,0.03717,17365.64507,412.78,0.0
691.816,0.06743,847.24259,0.03727,0.03727,17398.7962,412.78,0.0
