Time(s),Strain(%),Stress(MPa),Temp(C),SR(%/s)
0.131865965,0.131898485,74.30192039453215,1200.0,1.0
0.13218015,0.13221267,74.34684964446403,1200.0,1.0
0.13248249,0.13251501,74.39200955912219,1200.0,1.0
0.13278483,0.13281735,74.43734329374362,1200.0,1.0
0.13308716999999998,0.13311969,74.4836112110526,1200.0,1.0
0.13338951,0.13342203,74.53033065788604,1200.0,1.0
0.13369989,0.13373241,74.57703644344845,1200.0,1.0
0.13401027,0.13404279,74.62328083931207,1200.0,1.0
0.13432064999999999,0.13435317,74.6682534084077,1200.0,1.0
0.13463102999999998,0.13466355,74.71219263440011,1200.0,1.0
0.13493872499999998,0.13497124500000002,74.75531881611502,1200.0,1.0
0.13524641999999998,0.13527894000000001,74.79783406753901,1200.0,1.0
0.13555411499999998,0.135586635,74.84145061993928,1200.0,1.0
0.13586181,0.13589433,74.88566634211332,1200.0,1.0
0.13618062250000001,0.1362131425,74.9300549705384,1200.0,1.0
0.136499435,0.136531955,74.9742661093714,1200.0,1.0
0.1368182475,0.13685076750000003,75.0163291358986,1200.0,1.0
0.13713706,0.13716958,75.05665376878503,1200.0,1.0
0.137420955,0.13745347500000002,75.09562456992431,1200.0,1.0
0.13770485,0.13773737000000003,75.13360094443946,1200.0,1.0
0.137988745,0.138021265,75.17275855145094,1200.0,1.0
0.13827264,0.13830516,75.21280406395095,1200.0,1.0
0.13859683,0.13862934999999998,75.25352721129565,1200.0,1.0
0.13892102,0.13895354,75.29480077920483,1200.0,1.0
0.13924521,0.13927773,75.33424447152692,1200.0,1.0
0.13956939999999998,0.13960192,75.37206919473908,1200.0,1.0
0.13988939749999998,0.1399219175,75.40844658126568,1200.0,1.0
0.140209395,0.140241915,75.44350898947792,1200.0,1.0
0.1405293925,0.1405619125,75.48046369073276,1200.0,1.0
0.14084939,0.14088191,75.51888291149801,1200.0,1.0
0.14116209,0.14119461,75.55846904756903,1200.0,1.0
0.14147479,0.14150731,75.5990546640689,1200.0,1.0
0.14178749,0.14182001,75.6374103731852,1200.0,1.0
0.14210019,0.14213271,75.67330362291993,1200.0,1.0
0.1424009275,0.1424334475,75.70647903088658,1200.0,1.0
0.14270166499999998,0.142734185,75.73665838431063,1200.0,1.0
0.1430024025,0.1430349225,75.76507486576985,1200.0,1.0
0.14330314,0.14333566,75.7927275429439,1200.0,1.0
0.143630525,0.143663045,75.82063673166618,1200.0,1.0
0.14395791,0.14399043,75.8498439959238,1200.0,1.0
0.14428529499999998,0.14431781500000002,75.87861039647021,1200.0,1.0
0.14461268,0.1446452,75.90734803632625,1200.0,1.0
0.1448925075,0.14492502750000003,75.93636573268897,1200.0,1.0
0.14517233499999999,0.14520485500000002,75.96586901693126,1200.0,1.0
0.14545216249999998,0.14548468250000002,76.00024583019353,1200.0,1.0
0.14573199,0.14576451,76.0389381428829,1200.0,1.0
0.1460539675,0.1460864875,76.08151515424188,1200.0,1.0
0.146375945,0.146408465,76.1276732923479,1200.0,1.0
0.1466979225,0.1467304425,76.17209268259036,1200.0,1.0
0.14701989999999998,0.14705242,76.21471451504483,1200.0,1.0
0.1473236825,0.14735620249999998,76.25534767914316,1200.0,1.0
0.14762746499999999,0.147659985,76.29366876367357,1200.0,1.0
0.14793124749999997,0.1479637675,76.33209581082329,1200.0,1.0
0.14823503,0.14826755,76.37010718242918,1200.0,1.0
0.14855005249999997,0.1485825725,76.40719240265818,1200.0,1.0
0.14886507499999999,0.148897595,76.44285215800689,1200.0,1.0
0.1491800975,0.14921261749999998,76.47705049752796,1200.0,1.0
0.14949511999999998,0.14952764,76.51012900283119,1200.0,1.0
0.14979654499999998,0.14982906499999998,76.54244258528041,1200.0,1.0
0.15009796999999997,0.15013049,76.5743594859927,1200.0,1.0
0.150399395,0.150431915,76.60668053757809,1200.0,1.0
0.15070081999999999,0.15073334,76.64045720213902,1200.0,1.0
0.1510119325,0.15104445249999998,76.67675886653122,1200.0,1.0
0.151323045,0.151355565,76.7166728423646,1200.0,1.0
0.15163415749999998,0.1516666775,76.75883536697444,1200.0,1.0
0.15194527,0.15197779,76.80181970017122,1200.0,1.0
0.15226303749999998,0.1522955575,76.84415672104603,1200.0,1.0
0.15258080499999999,0.152613325,76.88433492797027,1200.0,1.0
0.1528985725,0.15293109249999998,76.9240748717183,1200.0,1.0
0.15321633999999998,0.15324886,76.96353608321803,1200.0,1.0
0.1535313625,0.1535638825,77.00295674985607,1200.0,1.0
0.15384638499999997,0.153878905,77.04265371547714,1200.0,1.0
0.1541614075,0.1541939275,77.08124479389167,1200.0,1.0
0.15447643,0.15450895,77.1182934983763,1200.0,1.0
0.1547840375,0.1548165575,77.15337521256755,1200.0,1.0
0.155091645,0.155124165,77.18607719046153,1200.0,1.0
0.1553992525,0.1554317725,77.21682846195016,1200.0,1.0
0.15570686,0.15573938,77.24578031457136,1200.0,1.0
0.1560226675,0.15605518750000003,77.27312417688574,1200.0,1.0
0.15633847499999998,0.156370995,77.2990916184769,1200.0,1.0
0.15665428249999996,0.1566868025,77.32381608431146,1200.0,1.0
0.15697008999999998,0.15700261,77.34847501536447,1200.0,1.0
0.1572737775,0.1573062975,77.37425715220434,1200.0,1.0
0.15757746499999997,0.157609985,77.40236253499216,1200.0,1.0
0.15788115249999998,0.1579136725,77.43244618076767,1200.0,1.0
0.15818484,0.15821736,77.46420480669953,1200.0,1.0
0.1585093,0.15854182,77.49730636078013,1200.0,1.0
0.15883376,0.15886628,77.53139002182564,1200.0,1.0
0.15915822,0.15919074,77.56663211857749,1200.0,1.0
0.15948268,0.1595152,77.60283060207746,1200.0,1.0
0.15978713,0.15981964999999998,77.63977777357563,1200.0,1.0
0.16009157999999998,0.1601241,77.6772602845301,1200.0,1.0
0.16039602999999997,0.16042855,77.71525621956889,1200.0,1.0
0.16070047999999998,0.160733,77.75319723936458,1200.0,1.0
0.16100530249999997,0.16103782249999998,77.79052798755332,1200.0,1.0
0.16131012499999997,0.161342645,77.82670609073513,1200.0,1.0
0.1616149475,0.1616474675,77.86080811369716,1200.0,1.0
0.16191977,0.16195229,77.89284620128822,1200.0,1.0
0.162229675,0.162262195,77.92281223278846,1200.0,1.0
0.16253958,0.1625721,77.9506778219099,1200.0,1.0
0.162849485,0.162882005,77.97773210202178,1200.0,1.0
0.16315939,0.16319191,78.00464996390045,1200.0,1.0
0.163460245,0.16349276499999998,78.0321348146295,1200.0,1.0
0.1637611,0.16379362,78.06091857759918,1200.0,1.0
0.16406195499999998,0.16409447500000002,78.09175666341072,1200.0,1.0
0.16436281,0.16439533,78.12403665425171,1200.0,1.0
0.16467191250000002,0.1647044325,78.15720978284932,1200.0,1.0
0.164981015,0.165013535,78.19079093247042,1200.0,1.0
0.1652901175,0.16532263749999998,78.22336113959906,1200.0,1.0
0.16559922,0.16563174,78.25510017181125,1200.0,1.0
0.16591183999999998,0.16594436,78.28618749323569,1200.0,1.0
0.16622446,0.16625698,78.31680226455404,1200.0,1.0
0.16653708,0.16656959999999998,78.3460827573118,1200.0,1.0
0.1668497,0.16688222,78.37410961491804,1200.0,1.0
0.16716273999999998,0.16719526,78.40091309498615,1200.0,1.0
0.16747578,0.1675083,78.42647306933442,1200.0,1.0
0.16778882,0.16782133999999999,78.45150508119794,1200.0,1.0
0.16810186,0.16813438,78.47658315572812,1200.0,1.0
0.1684042025,0.1684367225,78.50225308353104,1200.0,1.0
0.16870654499999999,0.168739065,78.52903242066716,1200.0,1.0
0.16900888749999998,0.1690414075,78.55846152682875,1200.0,1.0
0.16931122999999998,0.16934375,78.59065138221494,1200.0,1.0
0.16961551249999998,0.1696480325,78.62574665629523,1200.0,1.0
0.16991979499999998,0.169952315,78.66392570781026,1200.0,1.0
0.1702240775,0.1702565975,78.70329061427799,1200.0,1.0
0.17052836,0.17056088,78.74301458336899,1200.0,1.0
0.17083458999999998,0.17086711,78.78222503193915,1200.0,1.0
0.17114081999999997,0.17117334,78.82000358603007,1200.0,1.0
0.17144705,0.17147957,78.85721846402451,1200.0,1.0
0.17175327999999998,0.1717858,78.89338793764591,1200.0,1.0
0.1720726225,0.17210514249999997,78.92806369333364,1200.0,1.0
0.17239196499999998,0.172424485,78.96083083224302,1200.0,1.0
0.17271130749999997,0.1727438275,78.99113078845537,1200.0,1.0
0.17303064999999998,0.17306317,79.01930588772807,1200.0,1.0
0.17334244249999997,0.1733749625,79.04570549278856,1200.0,1.0
0.173654235,0.173686755,79.07068600333399,1200.0,1.0
0.1739660275,0.1739985475,79.09583465832829,1200.0,1.0
0.17427782,0.17431034,79.1213860327525,1200.0,1.0
0.174586815,0.17461933500000001,79.14764697853839,1200.0,1.0
0.17489580999999998,0.17492833000000002,79.17499662456852,1200.0,1.0
0.175204805,0.175237325,79.20268539734673,1200.0,1.0
0.1755138,0.17554632,79.23060885499821,1200.0,1.0
0.1758343425,0.1758668625,79.2586900388107,1200.0,1.0
0.17615488499999998,0.17618740500000002,79.28687947323488,1200.0,1.0
0.1764754275,0.1765079475,79.31377013508147,1200.0,1.0
0.17679597,0.17682849,79.33992568202089,1200.0,1.0
0.177100955,0.177133475,79.36585320871211,1200.0,1.0
0.17740593999999998,0.17743846000000002,79.39200324680313,1200.0,1.0
0.177710925,0.177743445,79.41961167481936,1200.0,1.0
0.17801591,0.17804843,79.44807673153936,1200.0,1.0
0.178322855,0.17835537499999998,79.47680632976589,1200.0,1.0
0.1786298,0.17866231999999999,79.50521805632673,1200.0,1.0
0.178936745,0.178969265,79.53340531554753,1200.0,1.0
0.17924368999999998,0.17927621,79.56168214075203,1200.0,1.0
0.17955580999999998,0.17958833,79.59038373394803,1200.0,1.0
0.17986792999999998,0.17990045,79.61986646582676,1200.0,1.0
0.18018004999999998,0.18021257,79.64992624054825,1200.0,1.0
0.18049216999999998,0.18052469,79.68019932536635,1200.0,1.0
0.18078865249999998,0.1808211725,79.71033303425827,1200.0,1.0
0.18108513499999998,0.181117655,79.73998572792487,1200.0,1.0
0.18138161749999998,0.1814141375,79.76878807862941,1200.0,1.0
0.18167809999999998,0.18171062,79.79626811144763,1200.0,1.0
0.182003845,0.18203636499999998,79.82196679107646,1200.0,1.0
0.18232958999999999,0.18236211,79.84543802183423,1200.0,1.0
0.18265533499999997,0.182687855,79.86760425340637,1200.0,1.0
0.18298108,0.1830136,79.88916660984583,1200.0,1.0
0.1832783,0.18331081999999999,79.91087930308433,1200.0,1.0
0.18357552,0.18360804,79.9335496329326,1200.0,1.0
0.18387273999999998,0.18390526000000001,79.95535178908683,1200.0,1.0
0.18416996,0.18420248,79.97662106750326,1200.0,1.0
0.184475605,0.184508125,79.9976247859473,1200.0,1.0
0.18478125,0.18481377,80.01856228399247,1200.0,1.0
0.185086895,0.185119415,80.04059873536727,1200.0,1.0
0.18539254,0.18542506,80.06416083707946,1200.0,1.0
0.1857001325,0.18573265249999998,80.08965034609847,1200.0,1.0
0.186007725,0.186040245,80.11744407935623,1200.0,1.0
0.18631531750000002,0.1863478375,80.14815952975601,1200.0,1.0
0.18662291,0.18665543,80.18112479042286,1200.0,1.0
0.18693897250000002,0.1869714925,80.2156816527204,1200.0,1.0
0.18725503500000001,0.187287555,80.25118560625104,1200.0,1.0
0.1875710975,0.1876036175,80.28605844190196,1200.0,1.0
0.18788716,0.18791968,80.32001613097025,1200.0,1.0
0.188219775,0.18825229500000001,80.35273208341819,1200.0,1.0
0.18855239000000001,0.18858491,80.38383714787268,1200.0,1.0
0.188885005,0.188917525,80.41427466158844,1200.0,1.0
0.18921762,0.18925014,80.44367288657295,1200.0,1.0
0.1894972925,0.1895298125,80.47168387612183,1200.0,1.0
0.189776965,0.189809485,80.4979834748186,1200.0,1.0
0.1900566375,0.1900891575,80.52267937467346,1200.0,1.0
0.19033630999999998,0.19036883,80.54623014849895,1200.0,1.0
0.19064869749999996,0.1906812175,80.56912020500724,1200.0,1.0
0.19096108499999997,0.190993605,80.59185978881015,1200.0,1.0
0.19127347249999999,0.19130599250000002,80.61516825077325,1200.0,1.0
0.19158586,0.19161838,80.63935721126579,1200.0,1.0
0.191908355,0.191940875,80.66477970324227,1200.0,1.0
0.19223085,0.19226337,80.6918301722424,1200.0,1.0
0.192553345,0.192585865,80.7205322166725,1200.0,1.0
0.19287584,0.19290836,80.74976296443018,1200.0,1.0
0.1931938875,0.1932264075,80.77846054244732,1200.0,1.0
0.193511935,0.193544455,80.8056240766899,1200.0,1.0
0.1938299825,0.1938625025,80.82989727688312,1200.0,1.0
0.19414803,0.19418055,80.85187814026189,1200.0,1.0
0.1944583275,0.1944908475,80.87216733724311,1200.0,1.0
0.194768625,0.194801145,80.89136821142493,1200.0,1.0
0.1950789225,0.1951114425,80.90935201153016,1200.0,1.0
0.19538922,0.19542174,80.92632190628049,1200.0,1.0
0.195712975,0.195745495,80.94245686851664,1200.0,1.0
0.19603673,0.19606925,80.95791167519884,1200.0,1.0
0.19636048499999997,0.196393005,80.9735921797294,1200.0,1.0
0.19668423999999998,0.19671676,80.99007098407819,1200.0,1.0
0.19698064999999998,0.19701317,81.00792387635097,1200.0,1.0
0.19727706,0.19730957999999998,81.02772983078991,1200.0,1.0
0.19757347,0.19760599,81.04995259911342,1200.0,1.0
0.19786988,0.1979024,81.07470152876502,1200.0,1.0
0.198182985,0.19821550500000001,81.10209519326686,1200.0,1.0
0.19849609000000001,0.19852861,81.13226139222101,1200.0,1.0
0.198809195,0.198841715,81.16305192136925,1200.0,1.0
0.1991223,0.19915482,81.19360769346733,1200.0,1.0
0.19942601,0.19945853000000002,81.22298881904558,1200.0,1.0
0.19972972,0.19976224,81.25017460640879,1200.0,1.0
0.20003343,0.20006595,81.27606922987906,1200.0,1.0
0.20033714,0.20036966,81.30105212179562,1200.0,1.0
0.20063466749999997,0.2006671875,81.32548377105982,1200.0,1.0
0.20093219499999998,0.20096471500000002,81.34970572313594,1200.0,1.0
0.20122972249999999,0.20126224250000002,81.3753450142708,1200.0,1.0
0.20152725,0.20155977,81.40179568561945,1200.0,1.0
0.2018447825,0.20187730250000002,81.42852168555329,1200.0,1.0
0.20216231499999998,0.20219483500000002,81.4550568696591,1200.0,1.0
0.20247984749999998,0.2025123675,81.48045776452352,1200.0,1.0
0.20279738,0.2028299,81.50493349210636,1200.0,1.0
0.20310055,0.20313307,81.52872192187765,1200.0,1.0
0.20340372,0.20343624,81.5520896708172,1200.0,1.0
0.20370689,0.20373941,81.57397317516988,1200.0,1.0
0.20401006,0.20404258,81.59479393732161,1200.0,1.0
0.2043218075,0.2043543275,81.61493111507559,1200.0,1.0
0.204633555,0.204666075,81.63472152165187,1200.0,1.0
0.20494530249999998,0.20497782250000002,81.65457492116457,1200.0,1.0
0.20525705,0.20528957,81.67465616924834,1200.0,1.0
0.205574135,0.20560665500000003,81.69509580370612,1200.0,1.0
0.20589121999999999,0.20592374000000002,81.71599004450948,1200.0,1.0
0.20620830499999998,0.20624082500000002,81.74035554577588,1200.0,1.0
0.20652539,0.20655791,81.76762228476842,1200.0,1.0
0.20682806250000002,0.2068605825,81.79735024190386,1200.0,1.0
0.207130735,0.207163255,81.82922940075196,1200.0,1.0
0.2074334075,0.20746592749999998,81.85938736376843,1200.0,1.0
0.20773608,0.2077686,81.88750414441955,1200.0,1.0
0.208047355,0.208079875,81.91321009285639,1200.0,1.0
0.20835863,0.20839115,81.93608589591626,1200.0,1.0
0.208669905,0.208702425,81.9571402621173,1200.0,1.0
0.20898118,0.2090137,81.97626418353323,1200.0,1.0
0.20929448,0.20932699999999999,81.9933632752402,1200.0,1.0
0.20960778,0.2096403,82.00835777531627,1200.0,1.0
0.20992107999999998,0.20995360000000002,82.02229344262167,1200.0,1.0
0.21023438,0.2102669,82.03560434342505,1200.0,1.0
0.2105464375,0.2105789575,82.048783036022,1200.0,1.0
0.21085849499999998,0.21089101500000001,82.06238057073428,1200.0,1.0
0.2111705525,0.2112030725,82.07699498080453,1200.0,1.0
0.21148261,0.21151513,82.0930738718954,1200.0,1.0
0.21178676749999997,0.2118192875,82.11112832681032,1200.0,1.0
0.21209092499999999,0.212123445,82.13173290549216,1200.0,1.0
0.2123950825,0.21242760249999998,82.15188391096568,1200.0,1.0
0.21269923999999998,0.21273176,82.17131252258719,1200.0,1.0
0.213020345,0.21305286499999998,82.18965397429554,1200.0,1.0
0.21334145,0.21337397,82.20644755461373,1200.0,1.0
0.21366255499999998,0.213695075,82.22420576980221,1200.0,1.0
0.21398366,0.21401618,82.24267885123396,1200.0,1.0
0.214293565,0.214326085,82.26166592053777,1200.0,1.0
0.21460347,0.21463599,82.28101498959833,1200.0,1.0
0.214913375,0.214945895,82.29927075808118,1200.0,1.0
0.21522328,0.2152558,82.3167894088085,1200.0,1.0
0.2155153125,0.21554783249999998,82.33389735840909,1200.0,1.0
0.21580734499999998,0.215839865,82.35089125731797,1200.0,1.0
0.21609937749999997,0.2161318975,82.36776055195793,1200.0,1.0
0.21639140999999998,0.21642393,82.38490817698793,1200.0,1.0
0.21672866749999997,0.21676118749999998,82.40268910157478,1200.0,1.0
0.217065925,0.21709844499999997,82.4214103293927,1200.0,1.0
0.2174031825,0.2174357025,82.44150764086417,1200.0,1.0
0.21774043999999998,0.21777296,82.46273191740966,1200.0,1.0
0.21803486,0.21806737999999998,82.48480662232456,1200.0,1.0
0.21832928,0.2183618,82.5074278007795,1200.0,1.0
0.21862369999999998,0.21865622,82.53122634111055,1200.0,1.0
0.21891812,0.21895064,82.55629111569446,1200.0,1.0
0.219529705,0.219562225,82.58272087320549,1200.0,1.0
0.22014129,0.22017381,82.61062423861509,1200.0,1.0
0.220752875,0.220785395,82.63899250748696,1200.0,1.0
0.22136445999999999,0.22139698,82.66707665535144,1200.0,1.0
0.22165327499999998,0.22168579500000002,82.69410276107172,1200.0,1.0
0.22194208999999998,0.22197461000000002,82.71927200684435,1200.0,1.0
0.22223090499999998,0.22226342500000001,82.74324963795016,1200.0,1.0
0.22251972,0.22255224,82.76596197575326,1200.0,1.0
0.2228373075,0.2228698275,82.78736607593494,1200.0,1.0
0.223154895,0.223187415,82.8074497284951,1200.0,1.0
0.22347248249999999,0.2235050025,82.82721311032228,1200.0,1.0
0.22379006999999998,0.22382259,82.84660169594305,1200.0,1.0
0.2240963225,0.22412884249999998,82.86564389342561,1200.0,1.0
0.224402575,0.22443509499999997,82.88445104438004,1200.0,1.0
0.22470882749999999,0.22474134749999997,82.90168480191589,1200.0,1.0
0.22501507999999998,0.2250476,82.91763587764306,1200.0,1.0
0.2253301075,0.22536262749999997,82.93260017057688,1200.0,1.0
0.225645135,0.22567765499999998,82.94687876713782,1200.0,1.0
0.2259601625,0.2259926825,82.96136294770439,1200.0,1.0
0.22627519,0.22630771,82.97606848411301,1200.0,1.0
0.22659060999999997,0.22662313,82.99105334829645,1200.0,1.0
0.22690602999999998,0.22693855000000002,83.00641771228166,1200.0,1.0
0.22722145,0.22725397000000003,83.02156990327158,1200.0,1.0
0.22753687,0.22756939,83.03648582652157,1200.0,1.0
0.22783757,0.22787009000000003,83.05115178377397,1200.0,1.0
0.22813826999999998,0.22817079,83.06556447325848,1200.0,1.0
0.22843896999999996,0.22847149,83.0798131489589,1200.0,1.0
0.22873966999999998,0.22877219,83.09407790348844,1200.0,1.0
0.22906259749999996,0.2290951175,83.1085492693098,1200.0,1.0
0.22938552499999998,0.229418045,83.12342821873382,1200.0,1.0
0.2297084525,0.22974097249999997,83.13825235186246,1200.0,1.0
0.23003137999999998,0.2300639,83.1527625005896,1200.0,1.0
0.23033113249999998,0.2303636525,83.16668805271848,1200.0,1.0
0.23063088499999998,0.230663405,83.17974695196114,1200.0,1.0
0.23093063749999998,0.2309631575,83.19242747876636,1200.0,1.0
0.23123038999999998,0.23126291,83.20508903106975,1200.0,1.0
0.23153893249999996,0.2315714525,83.21810227027272,1200.0,1.0
0.23184747499999997,0.231879995,83.23184912124277,1200.0,1.0
0.23215601749999998,0.23218853750000001,83.24665345490678,1200.0,1.0
0.23246456,0.23249708,83.2620509546268,1200.0,1.0
0.23277519,0.23280771,83.27760700494835,1200.0,1.0
0.23308582,0.23311833999999998,83.29291669160042,1200.0,1.0
0.23339644999999998,0.23342896999999999,83.30701060300426,1200.0,1.0
0.23370707999999998,0.2337396,83.32007544989794,1200.0,1.0
0.2340214825,0.2340540025,83.332284194214,1200.0,1.0
0.234335885,0.234368405,83.34379604907801,1200.0,1.0
0.2346502875,0.2346828075,83.35509310839818,1200.0,1.0
0.23496469,0.23499721,83.36631887836792,1200.0,1.0
0.235272695,0.235305215,83.37761982012351,1200.0,1.0
0.2355807,0.23561322,83.38914534974433,1200.0,1.0
0.235888705,0.235921225,83.40061607899398,1200.0,1.0
0.23619671,0.23622923,83.41213033756993,1200.0,1.0
0.23650171,0.23653423,83.42376904338843,1200.0,1.0
0.23680671,0.23683923,83.43559570258527,1200.0,1.0
0.23711171,0.23714423,83.44870014175085,1200.0,1.0
0.23741671,0.23744923,83.46303357180385,1200.0,1.0
0.23773058,0.2377631,83.47858446198676,1200.0,1.0
0.23804445,0.23807697,83.49537853986526,1200.0,1.0
0.23835831999999998,0.23839084,83.51230286519448,1200.0,1.0
0.23867218999999998,0.23870471,83.52876264854335,1200.0,1.0
0.23897624749999996,0.2390087675,83.5441585199491,1200.0,1.0
0.23928030499999997,0.239312825,83.55788652891911,1200.0,1.0
0.23958436249999998,0.23961688250000002,83.56973269124214,1200.0,1.0
0.23988842,0.23992094,83.5801590911138,1200.0,1.0
0.240194535,0.24022705500000002,83.58961600739727,1200.0,1.0
0.24050064999999998,0.24053317000000002,83.59854191362402,1200.0,1.0
0.24080676499999998,0.24083928500000001,83.6071855337739,1200.0,1.0
0.24111288,0.2411454,83.61584387952307,1200.0,1.0
0.24143814000000002,0.24147066,83.62479614617492,1200.0,1.0
0.24176340000000002,0.24179592,83.63430371266001,1200.0,1.0
0.24208866,0.24212118,83.64542233707785,1200.0,1.0
0.24241392,0.24244644,83.65811616994873,1200.0,1.0
0.2427122975,0.2427448175,83.67237917134891,1200.0,1.0
0.243010675,0.243043195,83.68823511090908,1200.0,1.0
0.2433090525,0.2433415725,83.70495886226004,1200.0,1.0
0.24360742999999999,0.24363995,83.72221337378268,1200.0,1.0
0.2439129875,0.2439455075,83.7396626920297,1200.0,1.0
0.244218545,0.244251065,83.75697196172672,1200.0,1.0
0.2445241025,0.2445566225,83.77293072653276,1200.0,1.0
0.24482966,0.24486218,83.78741816604052,1200.0,1.0
0.24513732500000002,0.245169845,83.80026493081814,1200.0,1.0
0.24544499,0.24547751,83.81125314240882,1200.0,1.0
0.245752655,0.24578517500000002,83.8218086293394,1200.0,1.0
0.24606032,0.24609284,83.83211529911945,1200.0,1.0
0.246383745,0.24641626500000002,83.84238139962771,1200.0,1.0
0.24670716999999998,0.24673969,83.8528395191122,1200.0,1.0
0.24703059499999996,0.247063115,83.86448676030322,1200.0,1.0
0.24735401999999998,0.24738654,83.87710205128863,1200.0,1.0
0.24766073249999998,0.2476932525,83.89053872843132,1200.0,1.0
0.24796744499999998,0.247999965,83.9047245363709,1200.0,1.0
0.24827415749999998,0.2483066775,83.91807262869102,1200.0,1.0
0.24858086999999998,0.24861339,83.9305777674181,1200.0,1.0
0.248899985,0.248932505,83.94223093599943,1200.0,1.0
0.24921909999999997,0.24925162,83.9530193393022,1200.0,1.0
0.24953821499999998,0.249570735,83.96311551439119,1200.0,1.0
0.24985733,0.24988985,83.97225248302786,1200.0,1.0
0.250152775,0.250185295,83.98017526737075,1200.0,1.0
0.25044822,0.25048074,83.98664088997651,1200.0,1.0
0.250743665,0.250776185,83.99124222384384,1200.0,1.0
0.25103911,0.25107163,83.99484451166218,1200.0,1.0
0.251348675,0.251381195,83.99828872077978,1200.0,1.0
0.25165824000000003,0.25169076,84.00239154320455,1200.0,1.0
0.25196780500000004,0.252000325,84.00885433101462,1200.0,1.0
0.25227737,0.25230989,84.01751880323427,1200.0,1.0
0.252601105,0.252633625,84.02827170387914,1200.0,1.0
0.25292484000000004,0.25295736,84.0410448019553,1200.0,1.0
0.25324857500000003,0.253281095,84.05420682862425,1200.0,1.0
0.25357231,0.25360483,84.06736270257845,1200.0,1.0
0.25386713000000005,0.25389965000000003,84.08009167999295,1200.0,1.0
0.25416195,0.25419447,84.09194735452307,1200.0,1.0
0.25445677,0.25448929,84.1034317607908,1200.0,1.0
0.25475159,0.25478411,84.11448132051041,1200.0,1.0
0.2550381225,0.2550706425,84.12504502656043,1200.0,1.0
0.255324655,0.255357175,84.13508444298516,1200.0,1.0
0.2556111875,0.2556437075,84.1443082274393,1200.0,1.0
0.25589772,0.25593024,84.15231546818917,1200.0,1.0
0.256212255,0.256244775,84.15871420504611,1200.0,1.0
0.25652679,0.25655931,84.16312142936462,1200.0,1.0
0.256841325,0.256873845,84.16578190067946,1200.0,1.0
0.25715586,0.25718838,84.16788600683131,1200.0,1.0
0.2574846475,0.2575171675,84.17062506043378,1200.0,1.0
0.257813435,0.25784595499999996,84.17519129887282,1200.0,1.0
0.25814222249999996,0.25817474249999994,84.18196170897659,1200.0,1.0
0.25847101,0.25850353,84.19042507076405,1200.0,1.0
0.25876901750000003,0.2588015375,84.20007293135662,1200.0,1.0
0.259067025,0.259099545,84.21039960497754,1200.0,1.0
0.2593650325,0.25939755249999996,84.22088894940035,1200.0,1.0
0.25966304,0.25969556,84.23151533107469,1200.0,1.0
0.2599735575,0.2600060775,84.24224323291672,1200.0,1.0
0.260284075,0.260316595,84.25302725431068,1200.0,1.0
0.2605945925,0.2606271125,84.26384543181445,1200.0,1.0
0.26090511,0.26093763,84.27463057478411,1200.0,1.0
0.26123164,0.26126415999999997,84.28530734299265,1200.0,1.0
0.26155817000000003,0.26159069,84.295792246629,1200.0,1.0
0.2618847,0.26191722,84.30428921487898,1200.0,1.0
0.26221123,0.26224375,84.31125096842453,1200.0,1.0
0.26250862750000004,0.2625411475,84.3170220437048,1200.0,1.0
0.26280602500000005,0.26283854500000003,84.32183879291698,1200.0,1.0
0.2631034225000001,0.26313594250000005,84.33037623884688,1200.0,1.0
0.26340082000000004,0.26343334,84.34210699961943,1200.0,1.0
0.26371772250000003,0.2637502425,84.35663897061346,1200.0,1.0
0.264034625,0.264067145,84.37371532446176,1200.0,1.0
0.2643515275,0.2643840475,84.390154862401,1200.0,1.0
0.26466843,0.26470095,84.40553801102232,1200.0,1.0
0.26496129749999997,0.26499381749999995,84.41943688839382,1200.0,1.0
0.265254165,0.26528668499999997,84.43141530406052,1200.0,1.0
0.2655470325,0.2655795525,84.441180399054,1200.0,1.0
0.2658399,0.26587242,84.44898433351628,1200.0,1.0
0.2661663325,0.26619885249999997,84.45506081543974,1200.0,1.0
0.266492765,0.266525285,84.45962510066691,1200.0,1.0
0.26681919750000005,0.26685171750000003,84.46399769063085,1200.0,1.0
0.26714563,0.26717815,84.46766863697987,1200.0,1.0
0.2674602225,0.2674927425,84.47018367293285,1200.0,1.0
0.267774815,0.267807335,84.47114421328111,1200.0,1.0
0.2680894075,0.26812192749999997,84.47196575863043,1200.0,1.0
0.26840400000000003,0.26843652,84.47346576677484,1200.0,1.0
0.2687242475,0.2687567675,84.47657828941809,1200.0,1.0
0.26904449500000005,0.26907701500000003,84.48235397217556,1200.0,1.0
0.26936474250000003,0.2693972625,84.48645015217917,1200.0,1.0
0.26968499,0.26971751,84.48921768045174,1200.0,1.0
0.26997233,0.27000484999999996,84.49086928419013,1200.0,1.0
0.27025967,0.27029219,84.49147956676566,1200.0,1.0
0.27054701000000003,0.27057953,84.49375416776255,1200.0,1.0
0.27083435,0.27086687,84.49734576910318,1200.0,1.0
0.2711536225,0.2711861425,84.50191246408299,1200.0,1.0
0.27147289500000005,0.271505415,84.5071177573707,1200.0,1.0
0.2717921675,0.2718246875,84.51309377693312,1200.0,1.0
